1.1840 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
9.4259 	WARNING 	User requested fullscreen with size [1536  864], but screen is actually [1920, 1080]. Using actual size
10.4042 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, autoLog=True, backendConf=UNKNOWN, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x00000228BF8CE940>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x00000228BE833470>, multiSample=False, name='window1', numSamples=2, pos=[0.0, 0.0], screen=0, size=array([1920, 1080]), stencilBits=0, stereo=False, units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
10.4044 	EXP 	window1: mouseVisible = True
10.4044 	EXP 	window1: recordFrameIntervals = False
10.5714 	EXP 	window1: recordFrameIntervals = True
10.7552 	EXP 	window1: recordFrameIntervals = False
11.0878 	EXP 	Created Cue = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='Task samples/cue.png', interpolate=True, mask=None, maskParams=None, name='Cue', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.8, 0.7]), texRes=128.0, units='height', win=Window(...))
11.1620 	EXP 	Created instructions = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.07, italic=False, languageStyle='LTR', name='instructions', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
11.2266 	EXP 	Created Fixation1 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='Task samples/Fixation.png', interpolate=True, mask=None, maskParams=None, name='Fixation1', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.8, 0.7]), texRes=128.0, units='height', win=Window(...))
11.2286 	EXP 	Created Trial1 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='Trial1', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.8, 0.7]), texRes=128.0, units='height', win=Window(...))
11.2926 	EXP 	Created Fixation2 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='Task samples/Fixation.png', interpolate=True, mask=None, maskParams=None, name='Fixation2', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.8, 0.7]), texRes=128.0, units='height', win=Window(...))
11.2946 	EXP 	Created Trial2 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='Trial2', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
11.3326 	EXP 	Cue: autoDraw = True
12.3014 	EXP 	instructions: autoDraw = True
12.3348 	EXP 	Cue: autoDraw = False
18.3409 	EXP 	Imported task_conditions.xlsx as conditions, 29 conditions, 2 params
18.3414 	EXP 	Created sequence: random, trialTypes=29, nReps=1, seed=None
18.3416 	EXP 	New trial (rep=0, index=0): {'images': 'Task samples\\相同颜色及边数5.png', 'correctAns': 1}
18.3710 	EXP 	instructions: autoDraw = False
18.3710 	EXP 	Cue: autoDraw = False
18.3710 	EXP 	instructions: autoDraw = False
18.3710 	EXP 	Trial1: image = 'Task samples\\相同颜色及边数5.png'
18.3710 	EXP 	Fixation1: autoDraw = True
19.3551 	EXP 	Trial1: autoDraw = True
19.3724 	EXP 	Fixation1: autoDraw = False
20.2995 	EXP 	New trial (rep=0, index=1): {'images': 'Task samples\\相同位置及边数1.png', 'correctAns': 1}
20.3370 	DATA 	Keypress: 1
20.3476 	EXP 	Fixation1: autoDraw = False
20.3476 	EXP 	Trial1: autoDraw = False
20.3476 	EXP 	Trial1: image = 'Task samples\\相同位置及边数1.png'
20.3476 	EXP 	Fixation1: autoDraw = True
21.3742 	EXP 	Trial1: autoDraw = True
21.3908 	EXP 	Fixation1: autoDraw = False
21.6647 	EXP 	New trial (rep=0, index=2): {'images': 'Task samples\\相同颜色及边数1.png', 'correctAns': 1}
21.6926 	DATA 	Keypress: 2
21.6950 	EXP 	Fixation1: autoDraw = False
21.6950 	EXP 	Trial1: autoDraw = False
21.6950 	EXP 	Trial1: image = 'Task samples\\相同颜色及边数1.png'
21.6950 	EXP 	Fixation1: autoDraw = True
21.9004 	DATA 	Keypress: 2
22.7173 	EXP 	Fixation1: autoDraw = False
22.7173 	EXP 	Trial1: autoDraw = True
22.9887 	EXP 	New trial (rep=0, index=3): {'images': 'Task samples\\相同位置及边数3.png', 'correctAns': 2}
23.0109 	DATA 	Keypress: 1
23.0219 	EXP 	Fixation1: autoDraw = False
23.0219 	EXP 	Trial1: autoDraw = False
23.0219 	EXP 	Trial1: image = 'Task samples\\相同位置及边数3.png'
23.0219 	EXP 	Fixation1: autoDraw = True
24.0260 	EXP 	Trial1: autoDraw = True
24.0326 	DATA 	Keypress: 2
24.0427 	EXP 	Fixation1: autoDraw = False
24.2509 	DATA 	Keypress: 2
24.2674 	EXP 	New trial (rep=0, index=4): {'images': 'Task samples\\相同颜色及位置3.png', 'correctAns': 2}
24.2973 	EXP 	Fixation1: autoDraw = False
24.2973 	EXP 	Trial1: autoDraw = False
