17.6170 	EXP 	Created dots = DotStim(__class__=<class 'psychopy.visual.dot.DotStim'>, autoLog=True, coherence=1.0, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, dir=0.0, dotLife=0.0, dotSize=35.0, element=None, fieldPos=array([ 0.3 , -0.25]), fieldShape='circle', fieldSize=array([0.3, 0.3]), nDots=5, name='dots', noiseDots='direction', opacity=1, rgb=UNKNOWN, signalDots='same', speed=0.0, units='height', win=Window(...))
17.6329 	EXP 	polygon: autoDraw = False
17.6329 	EXP 	dots: pos = array([ 0.3 , -0.25])
17.6329 	EXP 	dots: fieldPos = array([ 0.3 , -0.25])
17.6329 	EXP 	equation: pos = array([-0.3 , -0.25])
17.6329 	EXP 	equation: text = '4+2'
17.6329 	EXP 	number: pos = array([0.  , 0.25])
17.6329 	EXP 	number: text = 6
17.6329 	EXP 	dots: autoDraw = True
17.6329 	EXP 	equation: autoDraw = True
17.6329 	EXP 	number: autoDraw = True
22.6209 	EXP 	New trial (rep=0, index=2): {'dotN': 5, 'equations': '2+2', 'numbers': 4, 'field_position': (0, 0.25), 'pos1': (-0.3, -0.25), 'pos2': (0.3, -0.25), 'correctR': 2}
22.6368 	EXP 	dots: autoDraw = False
22.6368 	EXP 	equation: autoDraw = False
22.6368 	EXP 	number: autoDraw = False
22.6368 	EXP 	polygon: autoDraw = True
23.6234 	EXP 	Created dots = DotStim(__class__=<class 'psychopy.visual.dot.DotStim'>, autoLog=True, coherence=1.0, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, dir=0.0, dotLife=0.0, dotSize=35.0, element=None, fieldPos=array([0.  , 0.25]), fieldShape='circle', fieldSize=array([0.3, 0.3]), nDots=5, name='dots', noiseDots='direction', opacity=1, rgb=UNKNOWN, signalDots='same', speed=0.0, units='height', win=Window(...))
23.6378 	EXP 	polygon: autoDraw = False
23.6378 	EXP 	dots: pos = array([0.  , 0.25])
23.6378 	EXP 	dots: fieldPos = array([0.  , 0.25])
